80011,"1008 GARRISON AVENUE, BRONX NY 10474",6,40.8188439,-73.889989555556
25654,"162 MOTT STREET, MANHATTAN NY 10013",6,40.71962525,-73.9960098350383
57765,"1200 COLLEGE AVENUE, BRONX NY 10456",6,40.8325221,-73.9132207446764
651901,"40-71 ELBERTSON STREET, QUEENS NY 11373",6,40.74724235,-73.8772957839934
66847,"690 EAST 189th STREET, BRONX NY 10458",6,40.8560427,-73.8835394
183729,"601 ALBANY AVENUE, BROOKLYN NY 11203",6,40.65975735,-73.9394040519987
81801,"2314 GRAND CONCOURSE, BRONX NY 10458",6,40.8577916,-73.8993484
228674,"826 CROWN STREET, BROOKLYN NY 11213",6,40.66489465,-73.9298485732824
93750,"679 MAGENTA STREET, BRONX NY 10467",6,40.8753974,-73.8679117
41398,"628 WEST 139th STREET, MANHATTAN NY 10031",6,40.8228508571429,-73.9539405714286
241451,"526 EAST 9th STREET, BROOKLYN NY 11218",6,40.63580035,-73.9695122661508
806491,"545 EAST 144th STREET, BRONX NY 10454",6,40.8114292244898,-73.9158854285714
118956,"3003 WALLACE AVENUE, BRONX NY 10467",6,40.86990765,-73.8644728666629
417227,"34-15 31st AVENUE, QUEENS NY 11106",6,40.7631391,-73.9203683161579
92689,"2280 LORING PLACE NORTH, BRONX NY 10468",6,40.8611097,-73.9085931
51241,"2616 BRIGGS AVENUE, BRONX NY 10458",6,40.8646226,-73.8928063611449
66642,"771 EAST 185th STREET, BRONX NY 10460",6,40.85267265,-73.8826673607111
371604,"5301 SNYDER AVENUE, BROOKLYN NY 11203",6,40.6505618,-73.9269092919198
315714,"124 IRVING AVENUE, BROOKLYN NY 11237",6,40.7029612,-73.9215402
28030,"1583 ST NICHOLAS AVENUE, MANHATTAN NY 10040",6,40.8545004444444,-73.9300668888889
27202,"1795 RIVERSIDE DRIVE, MANHATTAN NY 10034",6,40.8664009,-73.9301477
70234,"654 EAST 224th STREET, BRONX NY 10466",6,40.88741735,-73.8625941208774
27993,"1460 ST NICHOLAS AVENUE, MANHATTAN NY 10033",6,40.8505874,-73.9325851
340087,"988 MONTGOMERY STREET, BROOKLYN NY 11213",6,40.664287631579,-73.9320304473684
419300,"30-86 32nd STREET, QUEENS NY 11102",6,40.76452435,-73.9226341020733
809577,"2828 REAR STILLWELL AVENUE, BROOKLYN NY 11224",6,40.57842415,-73.9823457
326558,"394 LINCOLN PLACE, BROOKLYN NY 11238",6,40.67270795,-73.963437441515
21263,"281 EDGECOMBE AVENUE, MANHATTAN NY 10031",6,40.82458925,-73.9436116147787
119328,"1064 WARD AVENUE, BRONX NY 10472",6,40.8261204,-73.8765575
5938,"462 AMSTERDAM AVENUE, MANHATTAN NY 10024",6,40.7853848,-73.9770675
78265,"1072 FINDLAY AVENUE, BRONX NY 10456",6,40.8295262,-73.9140426179637
63733,"522 EAST 149th STREET, BRONX NY 10455",6,40.81445565,-73.9144238985041
311311,"1366 HERKIMER STREET, BROOKLYN NY 11233",6,40.6772241,-73.9083663241693
40681,"509 WEST 134th STREET, MANHATTAN NY 10031",6,40.8187711,-73.9533499149326
264279,"85 EAST 43rd STREET, BROOKLYN NY 11203",6,40.6539152,-73.9371589925596
347190,"1233 OCEAN AVENUE, BROOKLYN NY 11230",6,40.6322625,-73.9571857351704
804021,"408 AUDUBON AVENUE, MANHATTAN NY 10033",6,40.8516473,-73.930558545738
92396,"1145 LONGFELLOW AVENUE, BRONX NY 10459",6,40.82764775,-73.8882499251274
139136,"5601 14th AVENUE, BROOKLYN NY 11219",6,40.62943515,-73.9939288858912
59155,"2055 CRESTON AVENUE, BRONX NY 10453",6,40.8532027,-73.9045615
1152,"2026 2nd AVENUE, MANHATTAN NY 10029",6,40.78937785,-73.94301815
97590,"2494 MORRIS AVENUE, BRONX NY 10468",6,40.8630852,-73.8992495
880929,"270 EAST BURNSIDE AVENUE, BRONX NY 10457",6,40.8511234,-73.9022315200791
122222,"1491 WESTCHESTER AVENUE, BRONX NY 10472",6,40.82873815,-73.8806397255532
91988,"2208 LIGHT STREET, BRONX NY 10466",6,40.88766255,-73.8319619978528
676694,"60-30 MADISON STREET, QUEENS NY 11385",6,40.70643,-73.8990690064221
66704,"523 EAST 187th STREET, BRONX NY 10458",6,40.85713705,-73.8901452911379
107087,"3182 ROCHAMBEAU AVENUE, BRONX NY 10467",6,40.8757183,-73.8804113
226104,"143 CORNELIA STREET, BROOKLYN NY 11221",6,40.69108485,-73.9149365617056
249595,"657 EAST 21st STREET, BROOKLYN NY 11226",6,40.6378009,-73.9573578363407
121528,"226 WEST 238th STREET, BRONX NY 10463",6,40.8848004,-73.9001124
301760,"27 GRACE COURT, BROOKLYN NY 11201",6,40.6945065,-73.9978042357604
108597,"3605 SEDGWICK AVENUE, BRONX NY 10463",6,40.8814349,-73.8967051
318475,"141 JORALEMON STREET, BROOKLYN NY 11201",6,40.69315525,-73.9937237686952
89829,"2907 KINGSBRIDGE TERRACE, BRONX NY 10463",6,40.8755177,-73.9023268
361644,"6823 RIDGE BOULEVARD, BROOKLYN NY 11220",6,40.63677295,-74.0282573620435
859472,"2261 BASSFORD AVENUE, BRONX NY 10457",6,40.85476645,-73.8928778120336
42954,"505 WEST 162nd STREET, MANHATTAN NY 10032",6,40.8363763,-73.9404323
49307,"243 BEDFORD PARK BOULEVARD, BRONX NY 10458",6,40.87119615,-73.8863058729776
348417,"241 OCEAN PARKWAY, BROOKLYN NY 11218",6,40.64396235,-73.9735609383721
147234,"122 33rd STREET, BROOKLYN NY 11232",6,40.6566898,-74.0042660918079
72058,"675 EAST 233rd STREET, BRONX NY 10466",6,40.89393205,-73.8581012791242
85940,"3034 HOLLAND AVENUE, BRONX NY 10467",6,40.87065165,-73.8649745555941
85943,"3042 HOLLAND AVENUE, BRONX NY 10467",6,40.8708445,-73.8649686401507
29051,"61 WADSWORTH AVENUE, MANHATTAN NY 10033",6,40.8467549,-73.9370271
469247,"34-57 72nd STREET, QUEENS NY 11372",6,40.7509922,-73.8938831
63262,"528 EAST 142nd STREET, BRONX NY 10454",6,40.809874,-73.9168317879137
24083,"1982 LEXINGTON AVENUE, MANHATTAN NY 10035",6,40.801964,-73.939303
43669,"590 WEST 204th STREET, MANHATTAN NY 10034",6,40.8648665,-73.9219144
56943,"1420 CLAY AVENUE, BRONX NY 10456",6,40.8373029,-73.9076248640351
91399,"1015 LEGGETT AVENUE, BRONX NY 10455",6,40.81422285,-73.899315943605
49302,"222 BEDFORD PARK BOULEVARD, BRONX NY 10458",6,40.87132175,-73.8872982774787
56813,"1139 CLAY AVENUE, BRONX NY 10456",6,40.83057915,-73.9118829934418
51372,"3021 BRIGGS AVENUE, BRONX NY 10458",6,40.8727878,-73.8835165
338083,"707 MILLER AVENUE, BROOKLYN NY 11207",6,40.6631687,-73.8883513486857
111946,"1154 STRATFORD AVENUE, BRONX NY 10472",6,40.8281871,-73.874952825651
107713,"2031 RYER AVENUE, BRONX NY 10457",6,40.85143165,-73.9015624946198
65643,"1670 EAST 174th STREET, BRONX NY 10472",6,40.83411735,-73.8731205426755
301253,"3201 GLENWOOD ROAD, BROOKLYN NY 11210",6,40.6342552,-73.945586
356704,"1308 PROSPECT PLACE, BROOKLYN NY 11213",6,40.6732863,-73.9332035
352210,"263 PARKSIDE AVENUE, BROOKLYN NY 11226",6,40.6545098,-73.9628063
376363,"1310 STERLING PLACE, BROOKLYN NY 11213",6,40.67147895,-73.9352328077775
457400,"70-15 65th PLACE, QUEENS NY 11385",6,40.7035514,-73.88997515
59889,"2129 CROTONA AVENUE, BRONX NY 10457",6,40.850309,-73.886436
242056,"15 STRATFORD ROAD, BROOKLYN NY 11218",6,40.6484513,-73.9693359283979
66541,"685 EAST 183rd STREET, BRONX NY 10458",6,40.8522319,-73.8859885
75996,"1171 ELDER AVENUE, BRONX NY 10472",6,40.8280134,-73.879420139727
85990,"3632 HOLLAND AVENUE, BRONX NY 10467",6,40.87957215,-73.863339142103
496777,"47-02 88th STREET, QUEENS NY 11373",6,40.7418887,-73.8780325
377662,"254 STOCKHOLM STREET, BROOKLYN NY 11237",6,40.7018255,-73.9202085291349
51040,"1158 BOYNTON AVENUE, BRONX NY 10472",6,40.8279742,-73.8777449926386
120635,"2421 WEBSTER AVENUE, BRONX NY 10458",6,40.859351962963,-73.8936675925926
380433,"300 SUYDAM STREET, BROOKLYN NY 11237",6,40.70283085,-73.9227278410329
106301,"3801 REVIEW PLACE, BRONX NY 10463",6,40.885017,-73.8997386
97949,"1155 MORRISON AVENUE, BRONX NY 10472",6,40.82825925,-73.8746415166744
22510,"110 HAMILTON PLACE, MANHATTAN NY 10031",6,40.8238015,-73.9495984
42316,"204 WEST 149th STREET, MANHATTAN NY 10039",6,40.82429,-73.938014537135
359929,"209 RALPH AVENUE, BROOKLYN NY 11233",6,40.6824462,-73.9223775844852
43446,"505 WEST 183rd STREET, MANHATTAN NY 10033",6,40.84973075,-73.9306037747962
213572,"604 BRISTOL STREET, BROOKLYN NY 11212",6,40.6561362,-73.9093303
71740,"667 EAST 232nd STREET, BRONX NY 10466",6,40.893277,-73.8588164001511
117077,"2381 VALENTINE AVENUE, BRONX NY 10458",6,40.8590338,-73.8974177
329132,"41 LOTT AVENUE, BROOKLYN NY 11212",6,40.657378,-73.9122712
92630,"2389 LORILLARD PLACE, BRONX NY 10458",6,40.85629305,-73.8895992986331
122136,"51 WEST MOSHOLU PARKWAY NORTH, BRONX NY 10467",6,40.88248745,-73.8846928238261
38554,"204 WEST 118th STREET, MANHATTAN NY 10026",6,40.80455625,-73.9522027442648
81661,"1188 GRAND CONCOURSE, BRONX NY 10456",6,40.8338461,-73.9179209
95695,"1307 MERRIAM AVENUE, BRONX NY 10452",6,40.8408213,-73.9262019
808155,"463 EAST 23rd STREET, BROOKLYN NY 11226",6,40.63878245,-73.9557495329843
21819,"452 FT WASHINGTON AVENUE, MANHATTAN NY 10033",6,40.850104,-73.9384398
354386,"2772 PITKIN AVENUE, BROOKLYN NY 11208",6,40.6755035,-73.8696716877487
693550,"157-11 SANFORD AVENUE, QUEENS NY 11355",6,40.7612778,-73.8082144382672
150315,"902 43rd STREET, BROOKLYN NY 11219",6,40.6434938,-73.9972811
41869,"545 WEST 144th STREET, MANHATTAN NY 10031",6,40.82545195,-73.9495537635259
66701,"518 EAST 187th STREET, BRONX NY 10458",6,40.8568125,-73.8904240208008
28918,"115 VERMILYEA AVENUE, MANHATTAN NY 10034",6,40.86613605,-73.9214635836875
119029,"1113 WALTON AVENUE, BRONX NY 10452",6,40.8329571578947,-73.920827368421
328801,"417 LORIMER STREET, BROOKLYN NY 11206",6,40.7093558,-73.9487444
60501,"2349 DAVIDSON AVENUE, BRONX NY 10468",6,40.86026845,-73.9041393509881
117064,"2335 VALENTINE AVENUE, BRONX NY 10458",6,40.8578869,-73.8980442696914
49347,"328 BEEKMAN AVENUE, BRONX NY 10454",6,40.80845265,-73.9136265335205
218998,"354 CHAUNCEY STREET, BROOKLYN NY 11233",6,40.68151185,-73.918175941327
104369,"1908 PROSPECT AVENUE, BRONX NY 10457",6,40.8433188,-73.8896242040371
60073,"2144 CROTONA PARKWAY, BRONX NY 10460",6,40.84718645,-73.8827196204116
98124,"57 MT HOPE PLACE, BRONX NY 10453",6,40.8491193636364,-73.9092281363636
220452,"4801 CHURCH AVENUE, BROOKLYN NY 11203",6,40.6517785,-73.9321892
107783,"2234 RYER AVENUE, BRONX NY 10457",6,40.85583895,-73.899325341429
241984,"829 EAST 10th STREET, BROOKLYN NY 11230",6,40.62886125,-73.9666517157719
312659,"78 HIGHLAND PLACE, BROOKLYN NY 11208",6,40.683671,-73.8818543333333
897609,"3055 3rd AVENUE, BRONX NY 10451",6,40.82048455,-73.9131257602427
355105,"1030 PRESIDENT STREET, BROOKLYN NY 11225",6,40.66841005,-73.9574042733366
353090,"381 PENNSYLVANIA AVENUE, BROOKLYN NY 11207",6,40.6681362,-73.8945602919649
357203,"560 PROSPECT PLACE, BROOKLYN NY 11238",6,40.67510625,-73.95809255
80046,"3424 GATES PLACE, BRONX NY 10467",6,40.8824869,-73.8836616116144
87235,"2104 HUGHES AVENUE, BRONX NY 10457",6,40.84910175,-73.8901198496329
5036,"3854 10th AVENUE, MANHATTAN NY 10034",6,40.863942,-73.919435
228652,"776 CROWN STREET, BROOKLYN NY 11213",6,40.66514,-73.931815
60462,"2021 DAVIDSON AVENUE, BRONX NY 10453",6,40.8532449,-73.9091848
372227,"119 SOUTH 4th STREET, BROOKLYN NY 11249",6,40.7121506315789,-73.9633648947368
48957,"1472 BEACH AVENUE, BRONX NY 10460",6,40.83720155,-73.8669556682982
44736,"808 ADEE AVENUE, BRONX NY 10467",6,40.86938415,-73.8629253980435
805326,"1466 ST NICHOLAS AVENUE, MANHATTAN NY 10033",6,40.85069005,-73.9323404451011
384660,"915 UTICA AVENUE, BROOKLYN NY 11203",6,40.6507594,-73.930030188547
27594,"189 SHERMAN AVENUE, MANHATTAN NY 10034",6,40.8650449,-73.9215781
67191,"391 EAST 198th STREET, BRONX NY 10458",6,40.8663928,-73.8860351160121
100828,"1920 OSBORNE PLACE, BRONX NY 10453",6,40.8553399,-73.915739642824
380699,"144 TAPSCOTT STREET, BROOKLYN NY 11212",6,40.664265,-73.920437760547
18440,"315 EAST 93rd STREET, MANHATTAN NY 10128",6,40.7820968,-73.9474681860836
227722,"403 CRESCENT STREET, BROOKLYN NY 11208",6,40.6789806,-73.870772
81863,"2676 GRAND CONCOURSE, BRONX NY 10458",6,40.866669,-73.8935169
118545,"2082 VYSE AVENUE, BRONX NY 10460",6,40.84335815,-73.8806776122838
97645,"2830 MORRIS AVENUE, BRONX NY 10468",6,40.87085785,-73.8932484975439
788578,"94 TROSSACH ROAD, STATEN ISLAND NY 10304",6,40.6278016,-74.0838865
114412,"2176 TIEBOUT AVENUE, BRONX NY 10457",6,40.8542919,-73.898373
187456,"2502 AVENUE D, BROOKLYN NY 11226",6,40.64045465,-73.953006089436
119330,"1114 WARD AVENUE, BRONX NY 10472",6,40.826588,-73.8766668
396459,"699 WILLOUGHBY AVENUE, BROOKLYN NY 11206",6,40.69501915,-73.941287096552
806618,"535 EAST 142nd STREET, BRONX NY 10454",6,40.81024365,-73.9167417181893
46082,"809 ARNOW AVENUE, BRONX NY 10467",6,40.8680341,-73.8628619492658
693450,"143-30 SANFORD AVENUE, QUEENS NY 11355",6,40.75821625,-73.822109252893
339940,"679 MONTGOMERY STREET, BROOKLYN NY 11213",6,40.6650415,-73.9422969
113491,"880 THIERIOT AVENUE, BRONX NY 10473",6,40.8232497,-73.8621814
73384,"717 EAST 242nd STREET, BRONX NY 10470",6,40.9057311,-73.8485583666943
95903,"1670 METROPOLITAN AVENUE, BRONX NY 10462",6,40.8404001626266,-73.8553449620983
94225,"2009 MAPES AVENUE, BRONX NY 10460",6,40.845055,-73.8872298
79591,"1300 FTELEY AVENUE, BRONX NY 10472",6,40.832299,-73.87215
119076,"1770 WALTON AVENUE, BRONX NY 10453",6,40.8476695,-73.9099450049562
354058,"1805 PITKIN AVENUE, BROOKLYN NY 11212",6,40.67056825,-73.9063847553422
288941,"308 ELLERY STREET, BROOKLYN NY 11206",6,40.6992759,-73.9399269364865
59240,"2564 CRESTON AVENUE, BRONX NY 10468",6,40.8645118,-73.8967979
376556,"1748 STERLING PLACE, BROOKLYN NY 11233",6,40.67071135,-73.9207755778178
65192,"624 EAST 169th STREET, BRONX NY 10456",6,40.8313163333333,-73.9011316666667
