building_id,address,num_violations,latitude,longitude
27370,"820 RIVERSIDE DRIVE, MANHATTAN NY 10032",23,40.83578205,-73.94528209238149
122866,"1038 WHITE PLAINS ROAD, BRONX NY 10472",23,40.8272365,-73.85979911560821
246202,"209 EAST 16th STREET, BROOKLYN NY 11226",23,40.64534905,-73.964038856746
498932,"172-20 90th AVENUE, QUEENS NY 11432",23,40.70935705,-73.7875999995998
88276,"941 INTERVALE AVENUE, BRONX NY 10459",23,40.8212965,-73.8970875
97596,"2645 MORRIS AVENUE, BRONX NY 10468",23,40.86673195,-73.89677694196999
42761,"614 WEST 157th STREET, MANHATTAN NY 10032",23,40.8345059,-73.9463168136814
347168,"1100 OCEAN AVENUE, BROOKLYN NY 11230",23,40.63552935,-73.9584872476652
29045,"371 WADSWORTH AVENUE, MANHATTAN NY 10040",23,40.856351000000004,-73.92993249999999
367927,"312 SCHENECTADY AVENUE, BROOKLYN NY 11213",23,40.6676009,-73.93430065520991
368932,"440 SENATOR STREET, BROOKLYN NY 11220",23,40.635352000000005,-74.0219069657149
116677,"2518 UNIVERSITY AVENUE, BRONX NY 10468",23,40.865723100000004,-73.902793
51768,"3640 BRONX BOULEVARD, BRONX NY 10467",23,40.88109505,-73.8673510006138
97654,"522 MORRIS AVENUE, BRONX NY 10451",23,40.8167523,-73.9228809
120425,"2856 WEBB AVENUE, BRONX NY 10468",23,40.873393,-73.9003593600287
8208,"4133 BROADWAY, MANHATTAN NY 10033",22,40.845999,-73.9387172
59938,"2353 CROTONA AVENUE, BRONX NY 10458",22,40.853512200000004,-73.88411310205771
188348,"3402 AVENUE I, BROOKLYN NY 11210",22,40.6294422,-73.9432724
247806,"287 EAST 18th STREET, BROOKLYN NY 11226",22,40.64438725,-73.96193942564649
377792,"362 STOCKTON STREET, BROOKLYN NY 11206",22,40.6974587959184,-73.93698908163259
349264,"538 OVINGTON AVENUE, BROOKLYN NY 11209",22,40.631859000000006,-74.02039162711691
485989,"33-17 82nd STREET, QUEENS NY 11372",22,40.75502085,-73.885017768392
358666,"1909 QUENTIN ROAD, BROOKLYN NY 11229",22,40.608931,-73.95411443727691
284263,"149 EAST 96th STREET, BROOKLYN NY 11212",22,40.662841799999995,-73.9230624
2693,"2153 5th AVENUE, MANHATTAN NY 10037",22,40.81043485,-73.9389747096412
119698,"1292 WASHINGTON AVENUE, BRONX NY 10456",22,40.832901799999995,-73.9058402
79277,"1253 FRANKLIN AVENUE, BRONX NY 10456",22,40.83098135,-73.90316365170871
45126,"690 ALLERTON AVENUE, BRONX NY 10467",22,40.8652684,-73.8678524
59321,"2850 CRESTON AVENUE, BRONX NY 10468",22,40.8707981,-73.8915361
135087,"4600 9th AVENUE, BROOKLYN NY 11220",22,40.6418969,-73.99975651104691
52675,"260 BROOK AVENUE, BRONX NY 10454",22,40.8080141,-73.9187673
347747,"540 OCEAN AVENUE, BROOKLYN NY 11226",22,40.649386799999995,-73.9612576264374
65537,"1742 EAST 172nd STREET, BRONX NY 10472",22,40.832499299999995,-73.8691635
327259,"305 LINDEN BOULEVARD, BROOKLYN NY 11226",22,40.6528204285714,-73.9479609285714
63380,"454 EAST 144th STREET, BRONX NY 10454",22,40.81199285,-73.91846183392421
66460,"786 EAST 182nd STREET, BRONX NY 10460",22,40.84867620000001,-73.88402059999999
81593,"2499 GRAND AVENUE, BRONX NY 10468",22,40.86432670000001,-73.9022406
294862,"2105 FOSTER AVENUE, BROOKLYN NY 11210",22,40.6369395102041,-73.9573288367347
120383,"2715 WEBB AVENUE, BRONX NY 10468",22,40.8697388,-73.90212286982769
81871,"2760 GRAND CONCOURSE, BRONX NY 10458",22,40.8682399,-73.8922997
117787,"3094 VILLA AVENUE, BRONX NY 10468",22,40.87424335,-73.8876720592712
68507,"725 EAST 217th STREET, BRONX NY 10467",22,40.882008899999995,-73.862513235
104595,"919 PROSPECT AVENUE, BRONX NY 10459",22,40.821807799999995,-73.90093929999999
5873,"495 WEST 186th STREET, MANHATTAN NY 10033",22,40.851064,-73.9281114
81866,"2701 GRAND CONCOURSE, BRONX NY 10468",22,40.86738785,-73.8941007545118
119859,"2260 WASHINGTON AVENUE, BRONX NY 10457",21,40.8546754,-73.89336563421229
119271,"735 WALTON AVENUE, BRONX NY 10451",21,40.824406200000006,-73.9259278
118894,"2572 WALLACE AVENUE, BRONX NY 10467",21,40.8651434,-73.86434270000001
129246,"5422 4th AVENUE, BROOKLYN NY 11220",21,40.6439539,-74.0156430443186
18916,"126 EAST 103rd STREET, MANHATTAN NY 10029",21,40.790419299999996,-73.9482334
60378,"2114 DALY AVENUE, BRONX NY 10460",21,40.844886100000004,-73.8811899636874
266729,"365 EAST 49th STREET, BROOKLYN NY 11203",21,40.6529711,-73.93129350000001
68193,"766 EAST 215th STREET, BRONX NY 10467",21,40.8797301,-73.86198275902571
125691,"950 WOODYCREST AVENUE, BRONX NY 10452",21,40.831508500000005,-73.92871540000002
94356,"2550 MARION AVENUE, BRONX NY 10458",21,40.862489000000004,-73.8921783209705
247159,"578 EAST 17th STREET, BROOKLYN NY 11226",21,40.6368441111111,-73.9617811666667
87220,"2016 HUGHES AVENUE, BRONX NY 10457",21,40.847520700000004,-73.89111986703209
92783,"1050 LOWELL STREET, BRONX NY 10459",21,40.82577020000001,-73.8869302508855
303236,"456 GRANT AVENUE, BROOKLYN NY 11208",21,40.6795667,-73.8666708616091
8106,"3671 BROADWAY, MANHATTAN NY 10031",21,40.8307877,-73.9475995
28043,"600 WEST 192nd STREET, MANHATTAN NY 10040",21,40.8562226,-73.92907530000001
65112,"127 EAST 169th STREET, BRONX NY 10452",21,40.8370172653061,-73.91725100000001
248194,"165 EAST 19th STREET, BROOKLYN NY 11226",21,40.64550665,-73.9610100685377
95493,"622 MEAD STREET, BRONX NY 10460",21,40.842273799999994,-73.8665394178461
64076,"727 EAST 156th STREET, BRONX NY 10455",21,40.817370000000004,-73.902579
287550,"1196 EASTERN PARKWAY, BROOKLYN NY 11213",21,40.6682961,-73.92895109999999
210826,"62 BLEECKER STREET, BROOKLYN NY 11221",20,40.69412255,-73.9219314467676
249575,"543 EAST 21st STREET, BROOKLYN NY 11226",20,40.6408335365854,-73.9580941219512
242324,"10 WESTMINSTER ROAD, BROOKLYN NY 11218",20,40.64890635,-73.9689823640461
96771,"1665 MONROE AVENUE, BRONX NY 10457",20,40.843509499999996,-73.90689590000001
39387,"530 WEST 123rd STREET, MANHATTAN NY 10027",20,40.81165445,-73.9593113498062
76110,"105 ELLIOT PLACE, BRONX NY 10452",20,40.838975,-73.9162019
65814,"265 EAST 176th STREET, BRONX NY 10457",20,40.8475439,-73.9042604002123
119048,"1453 WALTON AVENUE, BRONX NY 10452",20,40.8408423,-73.9151777
73382,"707 EAST 242nd STREET, BRONX NY 10470",20,40.90575820000001,-73.8490983
53790,"735 BRYANT AVENUE, BRONX NY 10474",20,40.815756799999996,-73.88610250913909
21860,"86 FT WASHINGTON AVENUE, MANHATTAN NY 10032",20,40.8381054,-73.9433630738718
65037,"221 EAST 168th STREET, BRONX NY 10456",20,40.8354423,-73.9151516
115576,"1786 TOPPING AVENUE, BRONX NY 10457",20,40.846548799999994,-73.9054721
100414,"3435 OLINVILLE AVENUE, BRONX NY 10467",20,40.87633045,-73.86837409026609
28273,"880 ST NICHOLAS AVENUE, MANHATTAN NY 10032",20,40.82992465,-73.94147011483241
19609,"110 EAST 116th STREET, MANHATTAN NY 10029",20,40.79880075,-73.94275389052741
39416,"148 WEST 124th STREET, MANHATTAN NY 10027",20,40.8077064,-73.94796157422479
59215,"2385 CRESTON AVENUE, BRONX NY 10468",20,40.86027305,-73.89988142427859
183916,"2020 ALBEMARLE ROAD, BROOKLYN NY 11226",20,40.6472136,-73.9596192
368936,"446 SENATOR STREET, BROOKLYN NY 11220",20,40.63529715,-74.021719782564
660750,"18-06 GATEWAY BOULEVARD, QUEENS NY 11691",20,40.6009179,-73.75055803407491
45422,"1098 ANDERSON AVENUE, BRONX NY 10452",20,40.83461810000001,-73.92509515107409
187164,"9415 AVENUE A, BROOKLYN NY 11236",20,40.65349165,-73.9149491867792
356822,"1583 PROSPECT PLACE, BROOKLYN NY 11233",20,40.672940176470604,-73.92341008823529
43402,"554 WEST 181st STREET, MANHATTAN NY 10033",20,40.848687700000006,-73.933036829839
89073,"1465 JESUP AVENUE, BRONX NY 10452",20,40.8428225,-73.9199729819003
19304,"209 EAST 110th STREET, MANHATTAN NY 10029",20,40.79401405,-73.94207765
347736,"455 OCEAN AVENUE, BROOKLYN NY 11226",20,40.6517518,-73.96096738303221
25357,"16 MARBLE HILL AVENUE, MANHATTAN NY 10463",20,40.87490845,-73.9104334989382
85442,"1057 HOE AVENUE, BRONX NY 10459",20,40.8248665,-73.89069570000001
27553,"65 SEAMAN AVENUE, MANHATTAN NY 10034",20,40.8677502,-73.9256666
81521,"2181 GRAND AVENUE, BRONX NY 10453",20,40.8574864,-73.90686391575849
85613,"2427 HOFFMAN STREET, BRONX NY 10458",19,40.8568299,-73.8880346870675
119285,"975 WALTON AVENUE, BRONX NY 10452",19,40.8297655,-73.9233005422634
8801,"5 CABRINI BOULEVARD, MANHATTAN NY 10033",19,40.84857495,-73.94103288525021
65962,"304 EAST 178th STREET, BRONX NY 10457",19,40.8499441,-73.9026241
218219,"951 CARROLL STREET, BROOKLYN NY 11225",19,40.6680939,-73.95873940000001
248053,"125 EAST 19th STREET, BROOKLYN NY 11226",19,40.6464789591837,-73.9614411020408
43006,"530 WEST 163rd STREET, MANHATTAN NY 10032",19,40.8369921,-73.9407271971548
67427,"174 EAST 206th STREET, BRONX NY 10458",19,40.875702200000006,-73.88475404159921
81766,"2060 GRAND CONCOURSE, BRONX NY 10457",19,40.8525602,-73.9028461777796
66860,"50 EAST 191st STREET, BRONX NY 10468",19,40.86376115,-73.8983684569597
65345,"595 EAST 170th STREET, BRONX NY 10456",19,40.8346703,-73.90081634450729
97947,"1133 MORRISON AVENUE, BRONX NY 10472",19,40.8275839,-73.87448381112371
45454,"974 ANDERSON AVENUE, BRONX NY 10452",19,40.83177885,-73.9271909174287
64340,"454 EAST 160th STREET, BRONX NY 10451",19,40.8229281,-73.9123457
42972,"543 WEST 162nd STREET, MANHATTAN NY 10032",19,40.836630714285704,-73.941055
349207,"321 OVINGTON AVENUE, BROOKLYN NY 11209",19,40.6347496666667,-74.0257073333333
25930,"200 NAGLE AVENUE, MANHATTAN NY 10034",19,40.8624593,-73.923276581807
27361,"807 RIVERSIDE DRIVE, MANHATTAN NY 10032",19,40.8353344,-73.9466063331596
112037,"1050 SUMMIT AVENUE, BRONX NY 10452",19,40.8344846,-73.9293611
43284,"565 WEST 175th STREET, MANHATTAN NY 10033",19,40.845366799999994,-73.9357028082175
117111,"2654 VALENTINE AVENUE, BRONX NY 10458",19,40.86549229999999,-73.89303129999999
28949,"72 VERMILYEA AVENUE, MANHATTAN NY 10034",19,40.8659402,-73.92360173710141
107771,"2165 RYER AVENUE, BRONX NY 10457",19,40.8544667,-73.900308
497352,"162-20 89th AVENUE, QUEENS NY 11432",19,40.7068421,-73.79843309999998
94406,"2735 MARION AVENUE, BRONX NY 10458",19,40.8663151,-73.8885798
808684,"101 LENOX ROAD, BROOKLYN NY 11226",19,40.653869,-73.956011
812478,"35 HOLLAND AVENUE, STATEN ISLAND NY 10303",19,40.6401962272727,-74.1711714545455
94510,"2001 MARMION AVENUE, BRONX NY 10460",19,40.8442764,-73.8861557
79725,"1230 FULTON AVENUE, BRONX NY 10456",19,40.83074845,-73.90416734235471
60467,"2050 DAVIDSON AVENUE, BRONX NY 10453",19,40.854058,-73.908128
40073,"409 WEST 129th STREET, MANHATTAN NY 10027",19,40.8140523,-73.9517940683348
63479,"337 EAST 146th STREET, BRONX NY 10451",19,40.815527200000005,-73.92092109439992
85938,"3030 HOLLAND AVENUE, BRONX NY 10467",19,40.87055545,-73.86497748884841
60267,"3212 CRUGER AVENUE, BRONX NY 10467",19,40.87189620000001,-73.8658690128052
6196,"200 AUDUBON AVENUE, MANHATTAN NY 10033",19,40.845091700000005,-73.9351897
59206,"2332 CRESTON AVENUE, BRONX NY 10468",19,40.8588607,-73.9001427
248660,"49 EAST 19th STREET, BROOKLYN NY 11226",19,40.64833005,-73.9616054831209
347248,"1576 OCEAN AVENUE, BROOKLYN NY 11230",19,40.623688,-73.95641354916471
150946,"1042 45th STREET, BROOKLYN NY 11219",18,40.64050215,-73.9955671479546
